track_id,tsne-one,tsne-two,tsne-three
0hwkukpHcBJfGcIUxi1tK2,-3.454041,-4.1738167,2.847468
4CwumbYOUtgSylJnSrZ7oY,-3.2264197,-5.556447,4.3187313
6rz0dTA0PdhXImFV5EjM0w,-6.901655,-2.881117,3.1409664
6P0Ki6KDNiCo03buu3fYGt,1.1164907,3.5851865,8.99915
0RjJSBBEolCDJ6wDiuVCmh,6.723019,-6.125473,0.84581125
028JxheELfIvvY4zBXuMjw,-1.3148947,-4.5704365,3.0517826
0joQFwiBKmi6X1Iq5R1ubH,-1.9615837,3.8516912,5.3447003
6hVGw7yVUd2bpdHMPCWrtN,-6.9950113,-5.3818393,2.232784
27GmP9AWRs744SzKcpJsTZ,5.139203,-4.5252314,-4.8605533
6gzIcEUuswJQGfJNPYMjjv,0.8218778,-3.7853518,2.5851128
6k2900NjJeVqZM55G3Danu,-1.711745,4.22204,-5.039214
1knDG6hRiyjs3d7tG4GJ2Z,-3.3396943,8.326014,2.1046798
3NqCEpT8xsHdzpiRlM1kpS,5.6916175,1.7911245,-1.398156
7oBW80497A8axagr4aC9U6,1.7065271,-7.202458,5.528139
1f3YGVNFyKDBWXkpStzbz6,0.9978066,8.384066,-1.7808952
1n8wr8tRHs5jmBxNWXedcn,5.4730186,-6.917958,-0.63885367
18pwD0HrweX8oCgIkayRb4,5.5396724,3.792993,-0.23526886
2bkKnaLTMCghmjlcPBoYWd,6.0136566,-3.9093819,3.3077333
4k0ZX0KlMBEOlTp5vexIrT,5.1696014,3.540171,-0.4321835
64FxpKdU055iIaMDY441Qc,4.195004,-5.3982596,2.038693
6aD0Es1eyfVqpYZKJm9WkC,6.693515,-4.1062226,0.1277394
4fjioVQQZrvHz5oyu6SZ87,1.2377527,-5.704146,-1.6771635
14S2Y85NiZoU4AFGOn56uV,1.294909,-2.4784195,6.931278
5FkoSXiJPKTNyYgALRJFhD,3.8964348,2.681842,2.8781288
5OYYacWV45MGBnFakswH5d,0.9143863,-2.9254184,-1.7314254
40KuvsFD0zpUFuCcmt5Xm0,3.4984663,1.6547642,-1.6017067
18OyvrRPDhTuiUObqppH3G,-6.6708226,-1.1800535,-3.616374
2OjDSTjJvPCRi3oYe3Fj54,0.070258185,-1.1510142,8.728096
4uu7gKd1PffC7QEMcMk0Ro,1.791091,-3.9198728,0.5452824
4AO1XhrgJczQ9bNVxdfKQe,-0.49181888,3.4069037,4.4546947
6eSU1exzDvBEXmBRxspeh5,3.6593537,1.3534431,-2.3229096
41L3O37CECZt3N7ziG2z7l,-1.6212505,3.5787342,1.4980872
0GR7iJLhj80KD5LkA14ZRn,1.7014476,-1.2955949,4.9772677
0AICBlLzFCTpUqmAbtzB2z,0.35743222,2.256633,2.680323
3hWUIMNBwLNug1O8o2PPRW,5.2134557,0.103237525,4.403884
2dKtWPLZvbCzwLRliNn8UI,-1.0478774,1.4401693,2.9692168
4rgwri7LajWVZvdj2N81SS,2.5013804,1.8239294,-4.9642463
5yY9lUy8nbvjM1Uyo1Uqoc,-0.2951009,0.9707193,-3.0709813
31gUUwByx4pmnA8KAFkhhH,1.9666027,-3.9103384,-2.6864443
09TZsMHXEtQkdmMJZPLKup,-9.342059,1.8384633,-2.9382658
2u3EyuCqqV31woqGvO9LBz,1.3694932,-0.31626317,-0.9880298
5YP6yKgGGsXKukqxXypVAf,-2.3868284,-1.8560343,1.9209696
35Xf2ABjPzUXKz19akd7Jj,2.651228,5.8316374,0.8850146
0Pqix0NTfbuROfPbaZbBgp,-1.0368068,-1.3017857,-0.1385929
3yD2LWeCCFu7ybBO3lwbXM,-8.021659,1.0430055,-5.42867
6uJONCdr2rC65BNmCnTBWK,1.6408845,2.1388104,-5.724832
4hqOmrCCJKyiuwDexd8c2t,2.9258585,5.8857703,0.9663201
6eBrlbv2HMYcldwjoMWIrC,-0.013114762,0.026431445,-2.1719818
3SnLc0bQjQeE3HgGdNfb8u,-5.623389,-0.28602627,-0.8612404
0jOfl1nZf6sVBTG08Q4brn,-5.3576136,0.5619922,0.08765371
3BoPOp7YNORLqMUjE5XAh9,-5.7572246,3.0734494,1.279797
4AlrLQ2RMxOwz1gTTkb4vQ,-6.079186,1.7592269,1.2438571
5QxqypupYWHrY8IkGCSObQ,-6.106595,1.9421756,1.2963685
204U3zjm9kkzX25Pr4Rdld,-5.851628,3.4159815,1.7723973
4Dbn05LNVX5giGbgbz5fdQ,-4.66263,4.1194468,-5.3972936
4BHzHISX21PYwGXiBEUQ70,-5.241386,2.8920937,0.52477455
6RKkHI2fkmgZq7uQPPav8f,4.8333654,2.4632003,1.1847725
00I0pcNkN3IOX3fsYbaB4N,0.13188913,4.4683423,2.7858264
6Eoz2eZzrDV0AhzJxfqkFg,-0.45322627,4.495576,0.45736274
7jslhIiELQkgW9IHeYNOWE,-1.576406,2.0728617,1.8398497
2uTG00P1DkhB97pdITkl2O,0.32419807,-6.9373436,1.5823498
2AGottAzfC8bHzF7kEJ3Wa,5.764035,-0.90309,6.2880187
0B5OTb36fzLayn6XQHg5A1,6.1068068,-1.6287552,2.2491758
76kyKtPLsFbQkdQ86QrkF4,-1.2449158,-7.9017353,1.7377179
6bqtKURdSWkInAJHDkuaL0,1.5604136,-4.436837,0.9581913
4gowy3WT6D1yhMLgRBlf9C,1.9652514,-7.527949,1.9184657
2ACys0pX0SjmpQmQWzp7wt,1.8642511,-4.0415545,0.70395845
1DmnEYXa4WfbdhAPwNzgD8,3.358184,6.418353,-3.2907372
7FIWs0pqAYbP91WWM0vlTQ,-1.3518695,0.60990703,-5.4737096
5w8wL9IpVlOerzOzOvkjvG,-4.9914827,0.9161037,2.4769113
0q2vG0UVuy6ajjcpkQHdZM,5.3249097,6.896586,-0.7566797
7Dj2wqPYXfSRFwa6qyOztr,-0.7135083,5.526802,-1.7399164
0VSzREd1OjEWJ9tXoFHRQH,1.4070872,0.13943991,-1.064602
1lO9CZo6eDrOy0S7khgryG,-0.685239,3.6498852,-8.436957
5l5wRXA7asTNjh3V0oNGPs,-2.5831676,2.0926125,4.173102
52ztI2AthLbmFHyGE3CzSl,0.18345669,4.8097086,2.7380097
3w5P4hS0fBDF6or3DNKQCI,2.8870342,2.278356,-0.85351723
4zodeeJbcglAma86fnv0jy,-0.6905683,-4.484351,-0.06702822
0L8oNO0RRrjUqJijjjstbf,-0.28786,-3.7296433,1.9634233
2B9wgj9XzbJZLty03PRbVo,-5.3122387,0.13544662,1.4016911
2xKQj6P0TgxBVaRiojP2s2,2.8704867,1.6491263,-4.072067
4at3d5QWnlibMVN75ECDrp,1.464843,-7.512523,4.9789953
1JGaV39uhSQd2eAteOxFlF,2.5175347,0.026091427,-3.3506203
3oh6SCCeLuXhFpEyepla6G,1.2761765,-1.7169962,9.197469
7tgEm1rQTA603HnZYRDgKL,3.289756,-5.4527535,-2.3565729
1LYYsrjs2VIKB8t534B3cm,-4.426402,2.453246,-1.8197752
3B54sVLJ402zGa6Xm4YGNe,-2.9220905,5.567355,-3.134374
43uQtNJUmlEdJtjbz6GdGL,6.6766896,-2.1229255,1.9256266
29UgEHyxg63NDzckA3hLk5,-4.893905,2.8127544,-1.8911725
7AOtINPzQ4N4JVXk7ygZZz,0.8522254,0.1461504,-3.7128837
6x0QNM6f0C2JEjK0hFF8Ca,3.3768888,3.7290444,-2.0420744
7KK4d7xfH6WjUuK1kPL8E2,2.5823083,-0.61735344,-2.7534912
3aBL75wBGHJnskegE9jyhb,1.1839277,0.49983343,2.8659983
7y6xHDylozEzDBIHpcRBn4,0.63435686,-10.811984,0.85395074
6In6SkveIw26thdYRhHTVX,-1.4488566,-2.2234614,2.4494147
47FhiQXgLU47HDBYUDlHsd,-0.019513221,-5.023143,1.5200886
0uIFsRx5caF13RunwkgLYt,-0.21496364,-5.4815617,1.193959
6ztvsy3C6hPjVg9j4x1XKJ,6.170335,8.011013,0.6051549
01HGXW27UXeMWa8Eglzgcf,2.7688386,-3.641145,-0.6645587
53nzcuEwQAzwV2Y7I7lczm,0.7177348,0.45629138,-3.542819
6WsC3pIrnLybHoLR5IGSkE,-1.297501,1.1681324,9.332643
37F0uwRSrdzkBiuj0D5UHI,3.9410298,-0.92866904,4.7025275
2txxneWmDggnj8J0IlA4ZF,-6.2007337,3.015913,-6.6603317
6xagjcywpcyNFghafZPQJv,-2.157911,4.259931,-1.6921034
1PVza5KmhSJhz12OewWciE,-5.702881,3.21914,-3.243018
1VTF2L9xSLpPs4qjLbYW2f,-1.532783,-3.752009,6.5847588
15fZrZhdK0g1BS9sDeW6sD,-2.6321073,2.047684,4.1570725
78gsvivelCP8Kh0tSRTy8D,-2.1364148,4.2552834,-7.524532
5sNESr6pQfIhL3krM8CtZn,-2.1226137,4.5567904,-7.1409273
1PNGJBI1Lx0h8QCpkHKZLU,-1.3247945,1.7387605,-8.499442
37jTPJgwCCmIGMPB45jrPV,-1.7837114,3.8054032,5.2403517
3PBC860LAeS4utDAqlqIe2,3.761981,-9.064997,-4.1091356
3Q6F8RByyhRTJpRtZLY3cg,-4.9584227,5.98669,3.7516565
0EHR9OObFtjlhQB8wSt1m7,6.340672,1.0733204,-6.0930185
1WoOzgvz6CgH4pX6a1RKGp,-5.2150474,1.7832507,-0.479262
1bRO28yzxgO3y3UmNR29TZ,0.22564536,1.9838386,-8.290544
7AMK6RdMOQlpMI3cpjLW1m,-2.9689403,6.9194536,-1.7782378
03TzvVWdkVbLT9pzewYiDw,2.1249197,5.3016663,-2.005045
3wGkYZLDYtULqg635DyKw8,-2.4780695,-0.6672083,-4.249523
5BVVgL1FJ0wAEyNH0Mc8yX,0.7090255,3.2573593,1.2109275
7K8vPC3GPWafq2zXHuUGXz,-1.819309,-0.46497723,-4.901778
5f9JYuHSIHjp6rggue13RS,0.5128511,6.4721966,-2.0155392
3tQ1sVcdTxPEn5SEy0nkCQ,-1.0010623,-0.95415145,-1.8079417
2otTuKRISADOYA47CmIT4W,-2.9536562,3.2117102,-7.725814
4jkalyYVL46RGyWphOzphd,-0.42820522,5.487308,3.3381917
75gbML78pDH3T5dvgQCjCe,1.1006277,6.691924,2.2425797
20dP2DaMHIAmwWAbp7peSr,-6.195325,3.321896,-0.3380391
7CpKuLCyB59BXkzEvMEDc2,-0.3721857,2.5097818,-8.780346
7jHYiFS2lcQ76ukeHUciZK,-0.6726599,-6.0856814,2.856602
7gVwgc8b3XnO87TpmXXFA5,-2.5757384,2.8149683,0.35490516
7CEJH5Ed7FBbXF6CqBQPlJ,6.139817,-2.4465036,-1.515872
59ywHNwwchG4nZJMLyxSzd,-1.434149,-1.3268721,2.1939516
6GnRgIMJHT5PH1U4gehJE8,3.9389105,-7.0582547,2.021142
7LAhKXDNWwq3CmnFP3UIOP,3.8418076,-9.051143,-4.147651
6HR1z11h0ROUlWP4Kx8Z7G,3.6415274,-9.09339,-4.004246
3oxCefEI6Tc6Z6t20J4IvH,0.84639895,-7.7536683,2.1388028
7vbjH8laThXpcBXeLNPm3M,4.1053514,-8.940554,-4.3110256
6m6Oy3F6GG0zRwH03rWmTv,6.7083135,-2.3539264,-1.443902
7vg47qMIEdLfNdTE3WLf0T,1.9368731,-7.7970757,2.1393094
51w3e5PWpRCus9wpkVLIwc,-4.6486654,-2.8322275,-0.39578864
3WXJOVqIyZKSkdLa82PF0L,-1.9253081,-0.89668906,6.867788
27gIYiauwut951G7lpt9Zr,-2.3161132,1.5280228,2.1072497
1nbYiPgDJ4T3t46Is5Zc26,0.5838343,-2.2029529,-4.9327645
2Grb4G6t9VIqo6moKUloom,9.136116,0.42143804,2.608009
6LyAwkJsHlW7RQ8S1cYAtM,9.447075,-2.3850312,1.646593
0NA5xAtDra50d0Lfs2uvoh,1.2370459,6.979071,-2.0045266
3XFwOQU8wxXWl8Rxj3lrOi,0.6337836,2.2304282,-2.9028838
42k9e2hgl98IdgkXLg4pxs,5.7326393,5.7993298,2.2445455
4LeJfeJ9u53QLp997SRhim,-1.1685417,-6.0309505,1.0129707
5rU6kDNXZLXIinFezpbWbO,2.6760767,2.4231434,-1.0633575
3KkWGDCb6byHjNYjxBihGK,-0.8735118,-5.689356,1.289719
4y5tKWeAUcaFE6O8Fa8XsY,-0.16326225,-1.4828584,1.6775384
3Zcv9IeYgCvEhxFTfsduaQ,-3.6850584,1.3546282,-1.8787119
4mOPVJGfWXH0wPFA6xeRDz,-2.6298513,1.5835247,2.0067399
3ZOwmSmQKX4vTK4N6e2GsW,-2.9667692,-0.65370536,2.0003688
4mIXmsA9lwT7sk8rkrnEFE,-2.3631668,-1.559191,2.4946094
0JR7iZZ6Ql79sXW3rbiS3F,0.7036529,-3.7547808,2.5583985
1wWRtPIKD7ZNvtsrzLyTev,1.7651389,-6.511956,2.6822157
7r6LNJT2LqpLpEyZQJPygt,-0.3051316,0.6326409,-0.62933135
5VnyRfL844Th0BBBGnhJOL,-0.9290338,9.555135,0.56259584
6ycYqFnXnjMOwMvEMbEpUk,-1.6515261,2.197091,2.8528287
6elNeXUhiuHPD9hH5rocQi,3.628434,2.695801,2.2153685
11eVz92Nm7b2CTgA8OJVwp,-3.0071115,-7.180074,-0.804758
3X37NtwadSS0RM20dh2IgP,-6.5303955,1.8065017,1.2169317
5dHpbFmZjWucrol0M7aNGU,-3.9616618,-0.7695803,-0.06543054
0iMfAZrgxGf9M2crv0ZoS2,4.7304144,-8.615793,-4.587283
2lSIsVvagtbcgKRgHGRqrM,-3.84408,4.127575,2.653896
7Dx08NB4kG5k7xW3iRc5nM,-4.6728888,7.0734906,-6.4201283
3xse9bBOH5VJHjgljFn7xx,-7.5171566,-1.4474466,-0.7053019
3cSQybdktA7txXwBNXW80N,-3.83011,4.645516,1.8078492
7lndZZ3IUNVPPYWI04jOaB,-2.2383788,3.7919319,2.6986854
5i70f6KOnmtRCbutYnLvVC,3.3773878,3.3139303,1.5081758
4STaHtfguDMkWbPEo6Fwcx,8.088334,-0.9989421,4.275961
5ojAgSVQftPufiZK4w3SS5,-5.2368646,6.462168,-1.7865164
4pc01CAhGKx15PY23uPjHp,-1.6945422,-2.7594454,-8.934838
6Na5uKk5SsqZimk0hAWo8y,-3.554194,1.1145643,3.706733
3psB8LAWdw813k9ZmLvjmZ,4.914206,-2.2705615,6.020463
2XDdHuoRmBeOaBIOSclj2k,3.5808735,3.419755,0.79171276
4jtyUzZm9WLc2AdaJ1dso7,-5.201302,3.0186663,-4.325924
3lSR267IJfT54p0Gfuw7mi,8.334512,0.05242209,2.7906032
5lFDtgWsjRJu8fPOAyJIAK,2.5038807,0.19619833,-1.2962849
17Q87zeXgsAi9iQQbMu9v0,0.55038714,-7.81147,3.8434784
76gUmNLXGQVOsGhfcshkFP,8.41239,4.6938205,-2.1482975
0wwPcA6wtMf6HUMpIRdeP7,9.3787,-4.686987,2.8412864
63p3Slj0shAFP0Q7dQetj5,6.5146317,0.4308445,3.808052
79XrkTOfV1AqySNjVlygpW,-1.1956106,0.3928501,-9.247479
1ID1QFSNNxi0hiZCNcwjUC,4.337193,0.82199717,5.19506
5InOp6q2vvx0fShv3bzFLZ,5.8096185,5.7609487,2.469583
1OHoBC4icbuNhpSxP400sv,3.2289543,6.425431,-3.1205924
6YTMxYk3UayBWDgnKB4fLG,-0.355115,8.5452585,0.97172284
6wJYhPfqk3KGhHRG76WzOh,2.1124566,3.159384,2.391673
4IowQDUOzUvNtp72HMDcKO,5.7719316,-0.9139381,3.815745
2ikkgfIIM9kGKZCXzXnTpj,-6.442702,2.0086079,1.7138721
3SuzCeGoNOWmbWOoDMou0B,4.5338683,-0.59173346,4.6873035
2gZUPNdnz5Y45eiGxpHGSc,-3.7689643,4.9207478,-7.5790663
22L7bfCiAkJo5xGSQgmiIO,-6.5898895,1.360514,3.7601328
6yIjtVtnOBeC8SwdVHzAuF,0.82941574,2.7924776,-0.22023913
07NMFSwppnky8JyIQIxAQZ,2.8396962,5.9173026,0.8950255
4sbtM9ORGwmxGkXfctXbJq,3.8912227,1.8364543,-0.07358867
364dI1bYnvamSnBJ8JcNzN,4.859507,1.737134,-6.7099643
1dhO5lyN2Otv4qR0xWQXH7,-1.731134,-3.737515,-1.3580223
1xzBco0xcoJEDXktl7Jxrr,-4.4073043,-0.059741225,1.9418232
12hfZNWtZInct3l8nT3c9O,2.4212906,-0.4553812,-3.1401987
22i0Gr95U8Sm9w0XWkiXaG,-1.2414285,1.1429721,9.465637
05t7JMip6JrLuSrMV5yYjX,-2.6048822,-7.230377,-0.5868029
0J6UvGEMuJvzPKvlDbBvLz,2.8923528,1.6842165,-3.7611196
0RLLvYBopDwooCyvnTwgYu,4.8808618,-2.0517313,1.4170367
2gPETgpdbYn0QJNQzP300Y,0.08972983,-0.8639727,6.5927286
2ZrAjMSmlbDIil0JaVgTHh,-5.0459867,6.043495,3.670382
7m3povhdMDLZwuEKak0l0n,-4.2961516,1.1996877,3.2572894
3kgqHVqfiabABjaFi9Tnhn,1.5624768,5.470802,3.2535965
4PhsKqMdgMEUSstTDAmMpg,4.3151255,1.3636154,5.8391185
22VdIZQfgXJea34mQxlt81,-2.2548156,4.2125454,-1.5152858
6ZelF5APDN5r6XnFqcnvWR,-2.0253215,-1.3452581,0.93408227
733c1CWmIGymoQXdp7Us88,-0.37099305,1.9351456,-0.24404776
7ExiKb3YCTGpaLPtFKzYUk,-3.655557,-6.087554,-3.974534
2ZlCGeK30BLRNSPC832pNZ,4.8350325,1.7402905,-6.7070613
7mb1IkA4MKjjh8KHSzOEB2,-1.8235548,2.3946915,-6.569317
6HszFW6X5wM8DKX1SO0LaK,-3.8135297,4.982988,-6.0602193
0IabpxMpUV7waD7U4uDIMJ,3.085713,0.1755628,-8.861356
51EC3I1nQXpec4gDk0mQyP,0.08964683,6.6922426,4.18251
6wwruKU956ldDyz55DZTt1,0.048951387,7.3813653,4.117675
21kOVEG3bDCVphKhXL8XmQ,-1.5817761,-4.7417083,-4.8617463
3S8hI4RwB6vQ8fgZZihtpv,0.27860728,-4.965639,0.9168709
0AphwbfFSlGgGDlXGeiEpu,1.9541276,-8.301009,0.03646765
3P9P3Lq1IGsyhmNrnank0v,4.0782394,0.98428285,-4.439548
35l8ivgXiWiDCv7TCZ50Da,-0.92777354,-4.661845,-2.9106143
766xt1cqAblYahe0gyWPh8,-3.0231347,-3.0321505,-1.4653815
74fV8TuLZKVzSIOOGu8wwI,-2.8495212,-0.77529836,-2.4020317
3TlrDcdC7ydI8mto84R1GW,-1.2108923,2.2558565,-6.984182
4VXIryQMWpIdGgYR4TrjT1,-1.2417985,-6.50084,1.1575161
1kf1bFBZpcRpfvbay4smTD,1.0417995,-2.3206909,-2.8109887
5ZHbT8BXYY7Gq9S5HURfwV,0.7863228,-2.8229952,-1.8185344
603FrR2LgWS3X4osiN12XO,2.5637548,2.3846526,-1.0723481
2iObjOsy2vpsariW4Y7hQg,0.6011306,-1.8646327,9.042254
0TKWHD7sbO0CrEAdegPLZm,4.223096,-0.63550884,4.841031
0gUGjvCXLxvLoBLXJVrUSl,7.019288,-1.9593407,-0.4520399
1wXN2YC8tTGK5J1wOn55TO,-3.5482514,1.3738475,-2.825702
4ejyZ4uJEXUURcgKp1kP8v,-2.225921,5.2464976,7.403759
2s6nFAzZLRAbKS9NKV7Mos,-1.9140579,1.7639079,1.6495908
1j6kDJttn6wbVyMaM42Nxm,-7.744059,-1.1370728,2.4824984
6eluAsb2ONjZ6tXFp062LZ,-1.006996,-2.1946425,-2.3664696
1aMokXl3uKDvCh4BBcjFOA,-2.4115176,0.03909915,-4.6360765
3qHgGyJY4GpXNOK4WL4NSo,-7.1746287,-0.49390787,2.5001278
5YEAvnL3klXUE7etBXvMlp,-3.2971013,0.19045177,-4.1308694
0KVEBQA98JvkmB5ZydQ13k,0.570592,6.923376,1.0489186
4RhRDVXc3xFojyyjyh1jmN,-1.1395539,2.0259476,2.8494332
3yOlyBJuViE2YSGn3nVE1K,1.9722688,3.9201655,3.8457856
5ZSXVns6DyOxJLOE9xHGMH,-5.297207,6.412053,-1.7859396
6exRjVAKYWAQ9RGvRpykjW,-5.467418,6.162616,-1.9460295
4k3m5jtjErernuKolqKyt2,-0.29383972,-0.34541106,3.5288804
26cmueXMtixyR9Q7vqZauB,-3.1022816,6.9621077,-1.7713004
0KAzP1Rbp0Vz5pw8i1KDDI,2.0358253,6.645471,2.5392692
2J0NXdHr6MYvKDSxB7k3V2,-5.8360357,0.39755628,2.461253
20Yz5dzjdTCVjXte9KrJbi,-0.7295574,-1.5889078,5.0873866
7KSSdFCBHCfq4KPzz78ghk,1.3873461,-5.776147,1.2507145
2b7rt5gCEy2p2zTp656s4U,2.4728425,6.0885577,-1.765389
01JMnRUs2YOK6DDpdQASGY,1.0332999,-1.3940343,-0.14930975
02RCbjb9czvQKNGBmEmWob,-1.6644561,-1.5416745,-0.3713343
6AyWdCtEn1DdxjnxPeojR2,-2.929161,1.6597157,0.09832196
2XEsbmynS9dLSzNSuZzfXF,-3.6743782,-0.5021022,-1.0801693
7ge7BHazYbVKi8qyZUX1Bm,-1.1674707,5.9617066,0.9895811
3tDqEKKUs6gf8zMvSuLyLA,1.5125799,-0.9591659,-1.3132874
3EVzllf30zIBAtKb75bs1W,-1.0344653,5.9688873,0.62200093
3PSUg0M68bXMb8vQJIPMZO,1.5131725,-8.131516,1.8164742
6A9wHAasMxed0firnDao1K,-0.95378995,0.08650978,-5.6499777
5f4Hy5mw5SRaUgXX9c6P5S,1.3480132,-0.2589143,-0.9515312
5ixKkLQSriCQakDWbdW8qD,-0.087349996,6.1892524,-2.227825
7Fos4vYGRc7HYzzrKCEzAE,0.8278434,6.7647085,2.0844467
7euzAmn980JdEcYbIeWHtB,1.5007122,-6.805986,1.5785182
1nX1wW2WuCEnc2eDOBOaFd,-0.22653584,5.5417356,-3.8405855
1sMalYr4ASm3kOr3K9JEh6,5.8194785,-1.6079262,1.8506236
7wxl36fAGU3Afv87ZblUwg,-1.0843555,-3.2824247,-2.773762
3Zb5xLEfPAyqvjHzCVOSXX,0.90213466,-2.2939148,-0.94440097
40mjsnRjCpycdUw3xhS20g,-4.6733856,0.93890744,-5.494443
79s5XnCN4TJKTVMSmOx8Ep,-3.9446743,2.8940375,-6.844136
1dnsojUNfvhiztcITLzruj,-2.6915853,0.88986224,-2.7500458
57BGVV6wcyhbn3hsjlqEZB,-0.005148167,5.3177695,-0.33171153
6gi6y1xwmVszDWkUqab1qw,-1.8218998,-3.2755947,1.5028048
3jT2LKH0RSbQ8jIUNFzXm5,-7.7385883,0.49166498,-5.562972
5OoQo1NhMJlvHr0E6pU4Cy,-8.03762,1.2982777,-5.3738494
0UTJgNxhxWIBbREX4ayaqT,-0.12151563,1.2514123,8.534074
6mABK96naF062FmZEs7lr3,-0.86293745,0.519951,9.2190895
414fIBz9pQgFWkKwSFbMQH,-0.8796971,1.6582775,9.06763
4SWWe2OYC4mqf40Gc2RSdl,4.2235756,-1.9074942,3.591679
6GSkLS2y4ZnnZsuRAj975K,-4.4170623,-0.93662024,-2.669895
5j1yOqWONR9T6l43AzJ6Es,6.1740212,8.011498,0.6109214
7aDuhCMYBgVlosbECPzUGC,-3.8475182,-4.4768066,-0.119682506
6kLdkhi4nl3E0ddyKP4ytr,2.2897043,-0.20141682,9.272526
5AL4chhuQBsENEAS1YtV38,7.596177,2.133976,-2.339185
48MzFPUgzBcUfOeQRIj1OS,-7.7000012,0.32119802,-5.5999236
0fIffclhgJC5h8AdMMVvkp,-5.2806745,0.5935575,2.3838336
4kdKKsPHWsyNrvFsZrcg52,0.43321437,-4.764603,0.8853907
5egD7A5x9AHdVO2fMo3Wbo,-1.1003766,-2.5896902,0.2768152
5PJG9oWJf6oL8bVeUadimQ,-3.6370268,3.3936849,5.997265
3XiNC94b4Tq1xwv70sQJGN,-0.42325693,3.2879305,4.4203997
7wsmIIm0xWmtP7TmACXkJn,-0.6727165,2.5945182,-5.823455
4ZT91IjTYYreJiuYlBMCtN,-6.7939706,6.073364,0.48596478
7eJbnuLHzBp948ybtKDyQn,-3.1483722,-3.4550087,-1.3709137
0eu0YHRc7cnMjtAQOE7Xyb,-0.9821459,-3.5208576,-3.191131
438ydvfdggFaE8RTacR40q,1.5966076,-6.674341,1.5907987
0by8c0tvXiwBHKkCpsvLNt,1.7965862,-9.487739,0.3292947
3kW4z2pIj5VY5fLjBrMRL5,-1.5878341,1.343912,-2.203447
6CUP2khYzdphXebxVTfPE3,-1.612679,-1.4286485,-1.0525897
7hav1MHURQf5SAoPk0egqh,-0.830376,1.8438494,-7.22535
56uXDJRCuoS7abX3SkzHKQ,-1.0043418,0.53460795,-3.4978232
0IpnZchq8ek2A6pGEP2Qb1,5.549426,5.7897406,1.4633107
4lAQfuREAHG8IC0PiiigBt,-0.5049116,1.5029308,-8.935731
4D7NrSeqkTarBrJ80b2sBc,-0.4766273,-0.25256908,-5.077021
19Ec2gbNtQTE44IizcPjtD,-0.8501405,1.5619968,-3.603939
7vTspUAmMKFkUpKL9HLZNL,-2.600644,-2.7702684,-0.050338726
6SPgp2qK3fb4wPX1SldrNf,-2.7410233,-0.0069275293,-1.1533531
2BWXfyYzeLcK0pbvPp9Itw,0.6566568,-5.685463,2.2876134
0cbO20ZF2lFflZGnNUHhGB,-1.1529914,2.3010314,-6.802552
7J2DtwsxdoyrhgNV3Vzmos,-3.644917,-0.6609751,-0.12579332
5yh7nX2VqXUWjBVAzEwtVn,2.714215,-8.193357,1.2806114
1OzgMzlWVXehzHaC9Ps6Nb,3.330085,1.0039406,2.053718
4CWYgFa6X7Lg0MrrmukO7C,3.4937782,1.0702791,2.0892904
4cSSL3YafYjM3yjgFO1vJg,1.6341002,3.2191842,-1.8262578
6HFH4fh0qJsJRnOc0xIWwM,-2.116894,2.7831657,3.5618606
3DWjFSDEQ9IWz1mj449fB7,-0.67023313,1.2433499,-8.90969
6r23MHdjVOEgiTCXOJLql1,2.288392,-3.834412,-2.399748
1ickGp7LMzPddFNyWu57Is,-0.036109757,-0.23623642,-1.5439614
4uQ7wYsuL0DryknoDc11Hk,2.8611987,1.978377,3.194179
6eL1ncVDtQHgSm3E288TS7,2.9361482,2.6167114,-4.695008
2fRoKHW3lzNUKIUTade8nL,4.924222,-2.1988246,5.9553256
1FVUFtrQnIqgwEXrRb2Qrr,-7.1581097,-0.7509256,-6.436678
2eb51UvA5hKfZOC1cy1oA1,-4.119112,7.529807,-6.9927807
5nFur5SMzdpP4obWLrBFD3,-3.5189726,-0.19506346,-4.988482
6w6SW8zyEcyxwSR7Wya45a,-4.1804395,6.9463415,-6.6982365
7uX3gufAoBVqKVoD3dBLLD,5.855667,-1.344792,1.9432945
2jdAqci2mLt0Njv8euSZWS,-6.0415945,-0.45696342,-0.6626655
734xplxSpoW22U5OeeZcr8,-1.6231604,2.2694857,2.7055845
1AgSUWSzmza5jF6ER5R68v,3.6817954,1.2252622,-2.4237843
0lSZh5W0wDeurkGzLYY6hf,-0.040861636,2.74862,-8.642346
4HDCLYli2SUdkq9OjmvhSD,-4.2586894,1.1381993,-5.2855015
6ZBqCuo8fUGSZJGYR9LNwL,-0.14092267,1.3843316,8.5669
2jey6aQoRNao7Ou9ftOXFC,-6.416477,-0.88467395,-0.96936053
0Li1OuXXfi7950ilZUFGkF,-0.3504382,1.969903,3.1448143
43VsJuap6AoKejRD4a8owV,3.5225184,-9.188912,1.6791645
6yL7sgixx0rUkSd0hRAy4U,1.5001849,5.47254,-4.5033855
77UjLW8j5UAGAGVGhR5oUK,-1.1572696,3.9101114,3.48488
2mfVW6i0el4OEHB67fiPb5,5.529158,-7.1266236,1.5529338
4RsTfAuTiUyL7GKGPiNC0w,-4.301075,-0.656246,-3.523231
4ntsD33Pgsgk8rUyZLLiUV,-1.6211087,2.2696939,8.627291
7L9g4cPfohScjJ8mGwLQWr,-1.7902751,3.0124388,-10.639678
